abertura,url,título,categoria,conteúdo,tipo,data_publicação,tags,hierarquia,estado,subcategoria
,https://www.in.gov.br/web/dou/-/edital-n-68-de-29-de-maio-de-2025-632972711,"EDITAL Nº 68, DE 29 DE MAIO DE 2025",concurso,"EDITAL Nº 68, DE 29 DE MAIO DE 2025 VAGAS REMANESCENTES A UNIVERSIDADE FEDERAL DE ALFENAS, pela Pró-Reitoria de Graduação (Prograd) e pela Diretoria de Processos Seletivos (DIPS), torna pública a existência de vagas remanescentes a serem preenchidas por meio de Rematrícula, Reingresso, Transferência Externa, Aproveitamento de Lista de Espera, Programas Específicos, Obtenção de Novo Título, Remanej...",Edital,2025-05-30,[],"['Ministério da Educação', 'Universidade Federal de Alfenas', 'Diretoria de Processos Seletivos']",não avaliado,
,https://www.in.gov.br/web/dou/-/edital-n-1-de-27-de-maio-de-2025-632977536,"EDITAL Nº 1, DE 27 DE MAIO DE 2025",concurso,"EDITAL Nº 1, DE 27 DE MAIO DE 2025 RETIFICAção AO EDITAL Nº 132/2025 O REITOR DO INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MATO GROSSO, no uso de suas atribuições legais, conferidas pelo Decreto Presidencial de 17 de abril de 2025, publicado no DOU de 17/04/2025, edição 74-A, seção 2 Extra A - página 1; considerando o disposto no inciso IV do artigo 2º e artigos 3º e 4º da Lei nº 8.74...",Edital de Processo Seletivo,2025-05-30,[],"['Ministério da Educação', 'Instituto Federal de Educação, Ciência e Tecnologia de Mato Grosso']",não avaliado,
,https://www.in.gov.br/web/dou/-/aviso-de-prorrogacao-632982858,AVISO DE PRORROGAÇÃO,concurso,"AVISO DE PRORROGAÇÃO CONCORRÊNCIA Nº 3/2025 A PREFEITURA MUNICIPAL DE COMERCINHO - MG torna público, para conhecimento dos interessados, que fica retificado o edital de Concorrência nº 003/2025, conforme segue: FICA RETIRADA A EXIGÊNCIA DE COMPROVAÇÃO DE APTIDÃO DE DESEMPENHO TÉCNICO EXIGIDA NO ITEM 12.22.4, LETRA ""B"" E ""E"" DO EDITAL REFERENTE A ""ALAMBRADO PARA QUADRA POLIESPORTIVA, ESTRUTURADO PO...",Edital,2025-05-30,[],"['Prefeituras', 'Estado de Minas Gerais', 'PREFEITURA MUNICIPAL DE COMERCINHO']",não avaliado,
,https://www.in.gov.br/web/dou/-/edital-de-desfazimento-de-bens-n-1/2025-632989292,EDITAL DE DESFAZIMENTO DE BENS Nº 1/2025,concurso,"EDITAL DE DESFAZIMENTO DE BENS Nº 1/2025 A PROCURADORIA REGIONAL DO TRABALHO DA 22ª REGIÃO, sediada na Rua Anfrísio Lobão, nº 805, Bairro Jóquei - CEP 64.049-280, através da Comissão de Avaliação, Classificação e Proposição de Desfazimento de Bens Patrimoniais da PRT 22ª Região, instituída pela Portaria PRT-22ª/DR nº 06, de 10 de janeiro de 2025, TORNA PÚBLICO que procederá ao desfazimento dos ben...",Edital,2025-05-30,[],"['Ministério Público da União', 'Ministério Público do Trabalho', 'Procuradoria Regional do Trabalho da 22ª Região']",não avaliado,
,https://www.in.gov.br/web/dou/-/edital-n-2-de-28-de-maio-de-2025-633068351,"EDITAL Nº 2, DE 28 DE MAIO DE 2025",concurso,"EDITAL Nº 2, DE 28 DE MAIO DE 2025 PROCESSO SELETIVO SIMPLIFICADO PARA CONTRATAÇÃO DE PROFESSOR SUBSTITUTO A Universidade Federal de Mato Grosso, por meio do Faculdade de Enfermagem do Campus de Cuiabá, torna público o presente Edital de abertura de inscrição de PROCESSO SELETIVO para contratação de PROFESSOR SUBSTITUTO, sob a égide da Lei nº 8.745/93 de 09/12/93, conforme a seguir: Área de Conhec...",Edital de Processo Seletivo,2025-05-30,[],"['Ministério da Educação', 'Fundação Universidade Federal de Mato Grosso', 'Faculdade de Enfermagem', 'Departamento de Enfermagem']",não avaliado,
,https://www.in.gov.br/web/dou/-/edital-conjunto-n-3/2025-633122055,EDITAL CONJUNTO Nº 3/2025,concurso,"EDITAL CONJUNTO Nº 3/2025 PRÊMIO FUTURAS CIENTISTAS Processo nº 23038.003071/2025-07 A COORDENAÇÃO DE APERFEIÇOAMENTO DE PESSOAL DE NÍVEL SUPERIOR - CAPES, instituída como Fundação Pública, criada pela Lei nº. 8.405, de 09 de janeiro de 1992, regida pelo seu estatuto aprovado pelo Decreto nº 11.238, de 18 de outubro de 2022, inscrita no CNPJ sob nº. 00.889.834/0001-08, com sede no Setor Bancário N...",Edital,2025-05-30,[],"['Ministério da Educação', 'Fundação Coordenação de Aperfeiçoamento de Pessoal de Nível Superior']",não avaliado,
,https://www.in.gov.br/web/dou/-/edital-stn-n-6/2025-633109109,EDITAL STN Nº 6/2025,concurso,"EDITAL STN Nº 6/2025 30º PRÊMIO TESOURO NACIONAL 2025 Torna púbico chamamento para seleção de artigos em finanças públicas, soluções em gestão fiscal e artigos em avaliações de políticas públicas, que contribuam para expandir as fronteiras do conhecimento em finanças públicas, no âmbito do 30° Prêmio Tesouro Nacional de Finanças Públicas 2025, e disponibiliza seu regulamento. O SECRETÁRIO DO TESOU...",Edital,2025-05-30,[],"['Ministério da Fazenda', 'Secretaria do Tesouro Nacional']",não avaliado,
,https://www.in.gov.br/web/dou/-/edital-24/pso/rei/ifto-de-28-de-maio-de-2025-632949694,"EDITAL 24/PSO/REI/IFTO, de 28 de MAIO de 2025",concurso,"EDITAL 24/PSO/REI/IFTO, de 28 de MAIO de 2025 PROCESSO SELETIVO SIMPLIFICADO PARA PROFESSOR SUBSTITUTO O DIRETOR-GERAL DO CAMPUS PARAÍSO DO TOCANTINS, DO INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO TOCANTINS, torna público que estarão abertas entre os dias 03 a 20 de junho de 2025, as inscrições para o Processo Seletivo Simplificado para a contratação de Professor do Ensino Básico, Técn...",Edital,2025-05-30,[],"['Ministério da Educação', 'Instituto Federal de Educação, Ciência e Tecnologia do Tocantins', 'Campus Paraíso do Tocantins']",não avaliado,
,https://www.in.gov.br/web/dou/-/edital-n-312-de-29-de-maio-de-2025-633048438,"Edital nº 312, de 29 de maio de 2025",concurso,"Edital nº 312, de 29 de maio de 2025 O Secretário de Gestão de Pessoas do Centro Federal de Educação Tecnológica de Minas Gerais (CEFET-MG), no uso de suas atribuições conforme a Portaria GDG/CEFET-MG nº 52, de 20/02/2024, e de acordo com a Lei Nº 8.745, de 09.12.93, com as modificações das Leis Nº 9.849, de 26/10/99 e as Leis Nº 12.772/2012 e 10.667, de 14/05/03 e suas alterações, e com base na P...",Edital,2025-05-30,[],"['Ministério da Educação', 'Centro Federal de Educação Tecnológica de Minas Gerais', 'Secretaria de Gestão de Pessoas']",não avaliado,
,https://www.in.gov.br/web/dou/-/edital-campus-campo-grande/ifms-n-3.6-29-de-maio-de-2025-633059216,"EDITAL CAMPUS CAMPO GRANDE/IFMS Nº 3.6, 29 de maio de 2025",concurso,"EDITAL CAMPUS CAMPO GRANDE/IFMS Nº 3.6, 29 de maio de 2025 PROCESSO SELETIVO SIMPLIFICADO PARA PROFESSOR SUBSTITUTO O DIRETOR-GERAL DO CAMPUS CAMPO GRANDE DO INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MATO GROSSO DO SUL (IFMS), no uso das atribuições legais que lhe confere o inciso XIV, art. 12 do Regimento Geral, em conformidade com a delegação de competência outorgada pela Portaria/I...",Edital,2025-05-30,[],"['Ministério da Educação', 'Instituto Federal de Educação, Ciência e Tecnologia de Mato Grosso do Sul', 'Campus Campo Grande']",não avaliado,
,https://www.in.gov.br/web/dou/-/edital-n-200/2025-de-29-de-maio-de-2025-632941498,"EDITAL Nº 200/2025, DE 29 DE MAIO DE 2025",concurso,"EDITAL Nº 200/2025, DE 29 DE MAIO DE 2025 PROCESSO SELETIVO PÚBLICO SIMPLIFICADO PARA CONTRATAÇÃO DE PROFESSOR SUBSTITUTO DO ENSINO BÁSICO, TÉCNICO E TECNOLÓGICO A DIRETORA-GERAL DO INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO MARANHÃO, CAMPUS SANTA INÊS, nomeada nos termos da PORTARIA N° 5.114/2024, de 18 de novembro de 2024 e publicado no DOU em 19 de novembro de 2024, no uso de suas a...",Edital de Processo Seletivo,2025-05-30,[],"['Ministério da Educação', 'Instituto Federal de Educação, Ciência e Tecnologia do Maranhão', 'Campus Santa Inês', 'Gabinete']",não avaliado,
,https://www.in.gov.br/web/dou/-/edital-n-11-de-28-de-maio-de-2025-633070356,"EDITAL Nº 11, de 28 de maio de 2025",concurso,"EDITAL Nº 11, de 28 de maio de 2025 O DIRETOR-GERAL DO CAMPUS IGUATU DO INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ (IFCE), nomeado pela Portaria nº 1180/GABR/REITORIA, de 25 de fevereiro de 2025, publicada no DOU de 26/02/2025, seção 2, página 19, no uso da competência que lhe foi delegada pela Portaria Normativa nº 81/GABR/REITORIA, de 08 de agosto de 2023, resolve, tornar públi...",Edital,2025-05-30,[],"['Ministério da Educação', 'Instituto Federal de Educação, Ciência e Tecnologia do Ceará', 'Campus Iguatu']",não avaliado,
,https://www.in.gov.br/web/dou/-/edital-n-26/2025/ddp-633209607,EDITAL Nº 26/2025/DDP,concurso,"EDITAL Nº 26/2025/DDP O DIRETOR DO DEPARTAMENTO DE DESENVOLVIMENTO DE PESSOAS DA UNIVERSIDADE FEDERAL DE SANTA CATARINA (UFSC), no uso de suas atribuições torna pública a retificação do Edital nº 019/2025/DDP, publicado no Diário Oficial da União nº 94, de 21/05/2025, Seção 3, página 76: 1 No item 19.11.1: Onde se lê: ""Quando ocorrer vacância ou exoneração de um servidor nomeado por meio de vagas ...",Edital,2025-06-02,[],"['Ministério da Educação', 'Universidade Federal de Santa Catarina', 'Pró-Reitoria de Desenvolvimento e Gestão de Pessoas', 'Departamento de Desenvolvimento de Pessoas']",não avaliado,
,https://www.in.gov.br/web/dou/-/edital-n-79-de-30-de-maio-de-2025-633282517,"EDITAL Nº 79, DE 30 DE MAIO DE 2025",concurso,"EDITAL Nº 79, DE 30 DE MAIO DE 2025 A Pró-Reitora de Gestão de Pessoas da Universidade Federal do Espírito Santo, usando de suas atribuições, torna público que será realizado Processo Seletivo Simplificado para contratação de PROFESSOR SUBSTITUTO para esta Instituição Federal de Ensino, de acordo com a Lei nº 8.745/93 e suas alterações, a Resolução nº 41/2011-CEPE/UFES, a Instrução Normativa Conju...",Edital de Processo Seletivo,2025-06-02,[],"['Ministério da Educação', 'Universidade Federal do Espírito Santo']",não avaliado,
,https://www.in.gov.br/web/dou/-/edital-n-1450-de-28-de-maio-de-2025-633374645,"EDITAL Nº 1450, DE 28 DE MAIO DE 2025",concurso,"EDITAL Nº 1450, DE 28 DE MAIO DE 2025 CONCURSO PÚBLICO DE PROVAS E TÍTULOS PARA PROVIMENTO EFETIVO DA CARREIRA DE MAGISTÉRIO SUPERIOR A Reitora da Universidade Federal de Minas Gerais, no uso de suas atribuições legais e estatutárias, com base na Constituição da República Federativa do Brasil, na Lei 8.112/90, na Lei 12.772/2012, no Decreto 7.485/2011, no Decreto 9.739/2019, na Lei 12.990/2014, na...",Edital,2025-06-02,[],"['Ministério da Educação', 'Universidade Federal de Minas Gerais', 'Pró-Reitoria de Recursos Humanos']",não avaliado,
,https://www.in.gov.br/web/dou/-/edital-n-75-de-30-de-maio-de-2025-633233848,"EDITAL Nº 75, de 30 de maio de 2025",concurso,"EDITAL Nº 75, de 30 de maio de 2025 SELEÇÃO PARA PROFESSOR SUBSTITUTO Processo nº 23067.054754/2024-96 A Pró-Reitora de Gestão de Pessoas da Universidade Federal do Ceará torna público, para conhecimento dos interessados, que se acham abertas as inscrições da Seleção de Professor Visitante para a carreira do Magistério Superior, para os campi da UFC em Fortaleza e em Sobral, setores de estudo e va...",Edital de Processo Seletivo,2025-06-02,[],"['Ministério da Educação', 'Universidade Federal do Ceará', 'Pró-Reitoria de Gestão de Pessoas']",não avaliado,
,https://www.in.gov.br/web/dou/-/edital-n-3-cce/ufpi-de-29-de-maio-de-2025-633246735,"EDITAL Nº 3-CCE/UFPI, de 29 de maio de 2025",concurso,"EDITAL Nº 3-CCE/UFPI, de 29 de maio de 2025 Por delegação de competência do Magnífico Reitor da Universidade Federal do Piauí - UFPI, a Diretora do Centro de Ciências da Educação ""Prof. Mariano da Silva Neto""- CCE, no uso de suas atribuições legais, torna público que será realizado Processo de Seleção para contratação de Professor Substituto correspondente à Classe de Auxiliar Nível - I, por até 1...",Edital de Processo Seletivo,2025-06-02,[],"['Ministério da Educação', 'Fundação Universidade Federal do Piauí', 'Centro Ciências da Educação']",não avaliado,
,https://www.in.gov.br/web/dou/-/edital-n-1-de-30-de-maio-de-2025-633180412,"EDITAL nº 1, DE 30 DE maio DE 2025",concurso,"EDITAL nº 1, DE 30 DE maio DE 2025 O Presidente do Conselho Regional de Corretores de Imóveis - 11ª REGIÃO/SC (CRECI-SC), no uso de suas atribuições legais, torna público a realização do CONCURSO PÚBLICO para provimento de vagas e formação de cadastro de reserva em cargos de nível superior e nível médio, do quadro de pessoal do CRECI-SC. As inscrições deverão ser feitas exclusivamente via internet...",Edital de Concurso Público,2025-06-02,[],"['Entidades de Fiscalização do Exercício das Profissões Liberais', 'Conselho Regional de Corretores de Imóveis da 11ª Região']",não avaliado,
,https://www.in.gov.br/web/dou/-/edital-n-81-de-30-de-maio-de-2025-633158459,"EDITAL Nº 81, DE 30 DE MAIO DE 2025",concurso,"EDITAL Nº 81, DE 30 DE MAIO DE 2025 A Pró-Reitora de Gestão de Pessoas da Universidade Federal do Espírito Santo, usando de suas atribuições, torna público que será realizado Processo Seletivo Simplificado para contratação de PROFESSOR SUBSTITUTO para esta Instituição Federal de Ensino, de acordo com a Lei nº 8.745/93 e suas alterações, a Resolução nº 41/2011-CEPE/UFES, a Instrução Normativa Conju...",Edital de Processo Seletivo,2025-06-02,[],"['Ministério da Educação', 'Universidade Federal do Espírito Santo']",não avaliado,
,https://www.in.gov.br/web/dou/-/edital-dpu-niteroi/dad-nsi-n-1/2025-de-13-de-maio-de-2025-633204468,"Edital DPU-Niteroi/DAD NSI - Nº 1/2025, DE 13 DE maio DE 2025",concurso,"Edital DPU-Niteroi/DAD NSI - Nº 1/2025, DE 13 DE maio DE 2025 SELEÇÃO PÚBLICA PARA INGRESSO NO PROGRAMA DE RESIDÊNCIA JURÍDICA NO ÂMBITO DA DEFENSORIA PÚBLICA DA UNIÃO em niterói/Rj O DEFENSOR PÚBLICO-CHEFE DA DEFENSORIA PÚBLICA DA UNIÃO DA UNIDADE DE NITERÓI, com fulcro na Lei Complementar nº 80, de 12 de janeiro de 1994, e em observância à Resolução CSDPU nº 173, de 3 de Dezembro 2020; à Resoluç...",Edital,2025-06-02,[],"['Defensoria Pública da União', 'Defensoria Pública da União em Niterói, São Gonçalo e Itaboraí-RJ']",não avaliado,
,https://www.in.gov.br/web/dou/-/edital-pgdau-n-11-de-30-de-maio-de-2025-633209137,"EDITAL PGDAU Nº 11, DE 30 DE MAIO DE 2025",concurso,"EDITAL PGDAU Nº 11, DE 30 DE MAIO DE 2025 Divulga possibilidade de regularização de débitos inscritos em dívida ativa da União por adesão à proposta de transação da Procuradoria-Geral da Fazenda Nacional, por meio das modalidades de transação por capacidade de pagamento, transação de débitos de difícil recuperação, transação de pequeno valor e transação relativa a débitos garantidos por seguro gar...",Edital,2025-06-02,[],"['Ministério da Fazenda', 'Procuradoria-Geral da Fazenda Nacional']",não avaliado,
,https://www.in.gov.br/web/dou/-/edital-n-18-de-29-de-maio-de-2025-633223586,"EDITAL Nº 18, DE 29 DE MAIO DE 2025",concurso,"EDITAL Nº 18, DE 29 DE MAIO DE 2025 A Reitora da Universidade Federal do Triângulo Mineiro - UFTM, nomeada pelo Presidente da República, por meio do Decreto de 1º de junho de 2023, publicado no Diário Oficial da União do dia 2 subsequente, resolve: Prorrogar por 01 (um) ano, a contar de 03/06/2025, o prazo de validade do Processo Seletivo Simplificado para Professor Substituto do Magistério Superi...",Edital,2025-06-02,[],"['Ministério da Educação', 'Universidade Federal do Triângulo Mineiro', 'Pró-Reitoria de Recursos Humanos', 'Departamento de Administração de Pessoal']",não avaliado,
,https://www.in.gov.br/web/dou/-/aviso-de-credenciamento-n-1/2025-633352405,AVISO DE CREDENCIAMENTO Nº 1/2025,concurso,"AVISO DE CREDENCIAMENTO Nº 1/2025 INEXIGIBILIDADE Nº 27/2025 A Comissão de Compras da Prefeitura de Juruá, torna público aos interessados que realizará no prédio da Prefeitura Municipal de Juruá-AM, na sala da Comissão Municipal de Compras - CMC, situado na Rua Francisco de Paula, nº 98, Centro, Juruá-AM, CEP 69.520-000, o CREDENCIAMENTO através de Inexigibilidade através da Lei Federal nº 14.133/...",Edital,2025-06-02,[],"['Prefeituras', 'Estado do Amazonas', 'Prefeitura Municipal de Juruá']",não avaliado,
,https://www.in.gov.br/web/dou/-/edital-de-selecao-pmbqbm-n-1/2025-633291720,EDITAL DE SELEÇÃO PMBQBM nº 1/2025,concurso,"EDITAL DE SELEÇÃO PMBQBM nº 1/2025 O Colegiado Geral do Programa Multicêntrico Pós-Graduação em Bioquímica e Biologia Molecular (PMBqBM) faz público através deste edital que estarão abertas as inscrições para o Exame de Seleção de Candidatos ao Mestrado e/ou Doutorado, de acordo com o número de vagas listado abaixo, junto ao Programa Multicêntrico de Pós-Graduação em Bioquímica e Biologia Molecula...",Edital,2025-06-02,[],"['Ineditoriais', 'SOCIEDADE BRASILEIRA DE BIOQUÍMICA E BIOLOGIA MOLECULAR']",não avaliado,
,https://www.in.gov.br/web/dou/-/edital-n-480-de-26-de-maio-de-2025-633315230,"EDITAL Nº 480, DE 26 DE MAIO DE 2025",concurso,"EDITAL Nº 480, DE 26 DE MAIO DE 2025 Seleção de candidatos ao Mestrado Acadêmico do Programa de Pós-Graduação Multicêntrico em Ciências Fisiológicas turma 2025.2. A Coordenadora do Programa de Pós-Graduação Multicêntrico em Ciências Fisiológicas (PPGMCF) da Universidade Federal do Rio de Janeiro, nos termos da Resolução CEPG/UFRJ Nº302 de 19 de julho de 2024 e de acordo com o Regulamento do Progra...",Edital,2025-06-02,[],"['Ministério da Educação', 'Universidade Federal do Rio de Janeiro', 'Centro de Ciências da Saúde', 'Instituto de Biodiversidade e Sustentabilidade']",não avaliado,
,https://www.in.gov.br/web/dou/-/edital-n-143-de-29-de-maio-de-2025-633286295,"EDITAL Nº 143, DE 29 DE MAIO DE 2025",concurso,"EDITAL Nº 143, DE 29 DE MAIO DE 2025 CONCURSO PÚBLICO PARA DOCENTES DO MAGISTÉRIO SUPERIOR O Reitor da Universidade Federal de Santa Maria, no uso de suas atribuições legais e estatutárias, e considerando o disposto no Art. 37 e Art. 207 da Constituição Federal, o Art. 11 da Lei N. 8.112, de 11/12/1990, o Decreto N. 3.298, de 20/12/1999, a Súmula N. 45/2009, da Advocacia Geral da União, o Decreto ...",Edital,2025-06-02,[],"['Ministério da Educação', 'Universidade Federal de Santa Maria', 'Pró-Reitoria de Gestão de Pessoas']",não avaliado,
,https://www.in.gov.br/web/dou/-/edital-n-1.337-de-30-de-maio-de-2025-633304694,"EDITAL Nº 1.337, DE 30 DE MAIO DE 2025",concurso,"EDITAL Nº 1.337, DE 30 DE MAIO DE 2025 OFERTA PÚBLICA Espécie: Proc. 23072.261931/2024-10 A Universidade Federal de Minas Gerais - UFMG - CNPJ nº 17.217.985/0001-04, por meio de sua Coordenadoria de Transferência e Inovação Tecnológica - CTIT e a Comissão Nacional de Energia Nuclear CNPJ sob o nº 00402552/0001-26, neste ato representada por sua Unidade de Pesquisa Centro de Desenvolvimento da Tecn...",Edital,2025-06-02,[],"['Ministério da Educação', 'Universidade Federal de Minas Gerais', 'Pró-Reitoria de Planejamento', 'Secretaria Administrativa']",não avaliado,
,https://www.in.gov.br/web/dou/-/edital-n-142-de-30-de-maio-de-2025-633304672,"EDITAL Nº 142, DE 30 DE MAIO DE 2025",concurso,"EDITAL Nº 142, DE 30 DE MAIO DE 2025 Concurso Público de Provas e Títulos para o provimento de cargos de Professor da Carreira do Magistério Superior O Reitor da Universidade Federal do Pará, no uso de suas atribuições legais, e considerando o disposto no Decreto nº 8.259/2014, Portaria Conjunta MGI/MEC nº 29/2023, dos Ministérios de Estado da Educação e do Planejamento, Desenvolvimento e Gestão, ...",Edital,2025-06-02,[],"['Ministério da Educação', 'Universidade Federal do Pará', 'Pró-Reitoria de Desenvolvimento e Gestão de Pessoal']",não avaliado,
,https://www.in.gov.br/web/dou/-/edital-n-111/2025-633250012,EDITAL Nº 111/2025,concurso,"EDITAL Nº 111/2025 PROCESSO SELETIVO SIMPLIFICADO PARA PROFESSOR SUBSTITUTO O Reitor da Universidade Federal Fluminense, no uso de suas atribuições, torna público que estarão abertas as inscrições no Processo Seletivo Simplificado para contratação de Professor Substituto. A Seleção será realizada de acordo com a Lei nº. 8.745 de 09/12/93, alterada pela Lei nº. 9.849 de 26/10/99, Lei nº 12.425 de 1...",Edital de Processo Seletivo,2025-06-02,[],"['Ministério da Educação', 'Universidade Federal Fluminense']",não avaliado,
,https://www.in.gov.br/web/dou/-/edital-n-80-de-30-de-maio-de-2025-633263901,"EDITAL Nº 80, DE 30 DE MAIO DE 2025",concurso,"EDITAL Nº 80, DE 30 DE MAIO DE 2025 A Pró-Reitora de Gestão de Pessoas da Universidade Federal do Espírito Santo, usando de suas atribuições, torna público que será realizado Processo Seletivo Simplificado para contratação de PROFESSOR SUBSTITUTO para esta Instituição Federal de Ensino, de acordo com a Lei nº 8.745/93 e suas alterações, a Resolução nº 41/2011-CEPE/UFES, a Instrução Normativa Conju...",Edital de Processo Seletivo,2025-06-02,[],"['Ministério da Educação', 'Universidade Federal do Espírito Santo']",não avaliado,
,https://www.in.gov.br/web/dou/-/edital-de-participacao-social-n-121/2025-de-29-de-maio-de-2025-633301917,"EDITAL DE PARTICIPAÇÃO SOCIAL Nº 121/2025, DE 29 DE MAIO DE 2025",concurso,"EDITAL DE PARTICIPAÇÃO SOCIAL Nº 121/2025, DE 29 DE MAIO DE 2025 Altera o prazo final do Edital de Participação Social nº 118/2025, de 4 de abril de 2025, que divulga informações para realização de mecanismo de participação social, na forma de tomada de subsídios, com o objetivo de obter contribuições para a regulação de arranjos de pagamento integrantes do Sistema de Pagamentos Brasileiro - SPB e...",Edital,2025-06-02,[],"['Banco Central do Brasil', 'Área de Organização do Sistema Financeiro e de Resolução']",não avaliado,
,https://www.in.gov.br/web/dou/-/edital-n-724-633327436,EDITAL Nº 724,concurso,"EDITAL Nº 724 habilitação provisória DO Programa Mais Leite Saudável O Superintendente do Ministério da Agricultura e Pecuária no estado do MG no uso dassuas atribuições, com base nas análises técnicas constantes nos autos do Processo nº 308793.5789553/2025, protocolado em 26/05/2025 e, em conformidade com o Decreto nº 8.533, de 30 de setembro de 2015, DEFERE a habilitação provisória do Projeto de...",Edital,2025-06-02,[],"['Ministério da Agricultura e Pecuária', 'Secretaria Executiva', 'Superintendência de Agricultura e Pecuária do Estado de Minas Gerais', 'Divisão de Desenvolvimento Rural']",não avaliado,
,https://www.in.gov.br/web/dou/-/edital-de-ciencia-de-eliminacao-de-documentos-n-1/2025-633379843,EDITAL DE CIÊNCIA DE ELIMINAÇÃO DE DOCUMENTOS Nº 1/2025,concurso,"EDITAL DE CIÊNCIA DE ELIMINAÇÃO DE DOCUMENTOS Nº 1/2025 O Presidente da Comissão Permanente de Avaliação de Documentos, designado (a) pela Portaria - SEI nº 157, de 06 de maio de 2025, publicada no Boletim de Serviço, de nº 590, de 07 de maio de 2025, de acordo com a Listagem de Eliminação de Documentos n° 01/2025, autorizada pelo titular do Hospital de Clínicas da Universidade Federal de Uberlând...",Edital,2025-06-02,[],"['Ministério da Educação', 'Empresa Brasileira de Serviços Hospitalares', 'Filial Hospital de Clínicas de Uberlândia']",não avaliado,
,https://www.in.gov.br/web/dou/-/edital-de-ciencia-de-eliminacao-de-documentos-n-1/2025-633325946,EDITAL DE CIÊNCIA DE ELIMINAÇÃO DE DOCUMENTOS Nº 1/2025,concurso,"EDITAL DE CIÊNCIA DE ELIMINAÇÃO DE DOCUMENTOS Nº 1/2025 A Presidente da Comissão Permanente de Avaliação de Documentos, designada pela Portaria nº 524/2025/GR, de 14 de março de 2025, publicada no Boletim Oficial da Universidade Federal de Santa Catarina nº 50/2025, de 17 de março de 2025, de acordo com as Listagens de Eliminação de Documentos n° 01/2025, 02/2025 e 03/2025, autorizadas pelo titula...",Edital,2025-06-02,[],"['Ministério da Educação', 'Universidade Federal de Santa Catarina']",não avaliado,
,https://www.in.gov.br/web/dou/-/edital-n-54/camdp/ifc/2025-de-30-de-maio-de-2025-633326567,"EDITAL N° 54/CAMDP/IFC/2025, de 30 de maio de 2025",concurso,"EDITAL N° 54/CAMDP/IFC/2025, de 30 de maio de 2025 A Pró-Reitora de Desenvolvimento, Inclusão, Diversidade e Assistência à Pessoa do Instituto Federal de Educação, Ciência e Tecnologia Catarinense - IFC, no uso de suas atribuições legais, da competência que foi subdelegada pela Portaria nº 334/2024 e nos termos da Lei n° 8.745 de 09/12/1993 e da Resolução nº 048-CONSUPER/2014, torna pública a aber...",Edital,2025-06-02,[],"['Ministério da Educação', 'Instituto Federal de Educação, Ciência e Tecnologia Catarinense', 'Pró-Reitoria de Desenvolvimento, Inclusão, Diversidade e Assistência à Pessoa']",não avaliado,
,https://www.in.gov.br/web/dou/-/edital-fnmc-n-1/2025-633334628,EDITAL FNMC Nº 1/2025,concurso,"EDITAL FNMC Nº 1/2025 O Fundo Nacional sobre Mudança do Clima torna público o Edital de Chamamento Público para a seleção de propostas para apoio financeiro não reembolsável, por meio da formalização de Termos de Fomento, a projetos que visem a estruturação de iniciativas para adaptação inclusiva das periferias urbanas às mudanças climáticas, envolvendo Soluções Baseadas na Natureza (SBN), para me...",Edital,2025-06-02,[],"['Ministério do Meio Ambiente e Mudança do Clima', 'Secretaria Executiva', 'Departamento de Gestão de Fundos e de Recursos Externos']",não avaliado,
,https://www.in.gov.br/web/dou/-/edital-pgdau-n-12-de-30-de-maio-de-2025-633344485,"EDITAL PGDAU Nº 12, DE 30 DE MAIO DE 2025",concurso,"EDITAL PGDAU Nº 12, DE 30 DE MAIO DE 2025 O PROCURADOR-GERAL ADJUNTO DA DÍVIDA ATIVA DA UNIÃO E DO FGTS, no uso das atribuições conferidas pelo art. 17 e art. 27 da Lei nº 13.988, de 14 de abril de 2020, pelo art. 9º, II e § 1º, da Portaria MF nº 1.584, de 13 de dezembro de 2023, e pelo art. 41, caput e § 4º, da Portaria PGFN nº 6.757, 29 de julho de 2022, TORNA PÚBLICA A PRORROGAÇÃO DO PRAZO PARA...",Edital,2025-06-02,[],"['Ministério da Fazenda', 'Procuradoria-Geral da Fazenda Nacional']",não avaliado,
,https://www.in.gov.br/web/dou/-/aviso-de-suspensao-633350502,AVISO DE SUSPENSÃO,concurso,"AVISO DE SUSPENSÃO CONCORRÊNCIA PÚBLICA nº 1/2025 Concorrência Pública n° 001/2025 para CONTRATAÇÃO DE EMPRESA HABILITADA PARA REFORMA E AMPLIAÇÃO DA ESCOLA MUNICIPAL DE TEMPO INTEGRAL FREI FABIANO MERZ. Motivo da Suspensão: Considerando o pedido de impugnação de edital, em atendimento ao princípio da segurança jurídica, e tendo em vista a necessidade de análise minuciosa pelo Núcleo Técnico de En...",Edital,2025-06-02,[],"['Prefeituras', 'Estado do Pará', 'Prefeitura Municipal de Santarém', 'SECRETARIA MUNICIPAL DE EDUCAÇÃO']",não avaliado,
